gene,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YBL015W,-681.25,-684.03,-680.75,-680.75,-680.04,-680.75,-680.75,-680.04,-680.8,-678.98,-678.98,-679.48,-680.75,-684.34,-680.8,-680.04,-680.75,-680.04,-682.46,-682.46,-680.04,-682.12
YBL017C,-1590.47,-1597.25,-1585.68,-1588.45,-1594.18,-1592.31,-1592.75,-1595.88,-1590.99,-1594.47,-1594.47,-1595.68,-1594.47,-1594.49,-1590.99,-1594.18,-1592.77,-1594.18,-1590.78,-1590.78,-1594.74,-1577.83
YBL020W,-601.78,-600.56,-601.35,-599.45,-609.34,-601.78,-599.45,-609.34,-604.44,-598.23,-598.23,-598.3,-598.56,-599.08,-604.44,-609.34,-601.78,-609.34,-598.68,-598.68,-609.34,-596.47
YBL022C,-1100.4,-1100.3,-1097.41,-1097.41,-1096.94,-1097.41,-1097.61,-1096.94,-1099.89,-1095.19,-1095.19,-1097.42,-1092.56,-1101.36,-1099.89,-1096.94,-1097.41,-1096.94,-1097.42,-1097.42,-1096.94,-1095.51
YBL024W,-684.67,-685.82,-679.28,-686.04,-684.86,-689.58,-685.74,-684.86,-687.92,-689.81,-689.81,-692.33,-688.16,-684.13,-687.92,-684.86,-687.62,-684.86,-687.67,-687.67,-684.86,-685.89
YBL039C,-624.74,-625.32,-625.32,-625.32,-625.32,-625.02,-625.32,-625.32,-626.59,-622.81,-622.81,-624.43,-627.72,-622.03,-626.59,-625.32,-623.24,-625.32,-627.41,-627.41,-625.32,-626.58
YBL045C,-544.31,-544.31,-543.81,-543.81,-543.81,-544.31,-544.31,-543.81,-541.94,-542.78,-542.78,-542.18,-539.99,-542.03,-541.94,-543.81,-543.81,-543.81,-542.68,-542.68,-543.81,-544.37
YBL047C,-1307.74,-1304.93,-1308.48,-1309.33,-1310.99,-1308.14,-1310.33,-1310.99,-1314.82,-1309.31,-1305.65,-1312.22,-1318.77,-1309.82,-1314.82,-1310.99,-1312.91,-1310.99,-1309.2,-1309.2,-1310.99,-1306.64
YBL075C,-695.98,-697.77,-702.43,-699.28,-700.69,-697.96,-700.69,-700.69,-693.17,-694.53,-694.53,-693.92,-692.83,-698.59,-693.17,-700.69,-700.69,-700.69,-700.49,-700.49,-700.69,-698.93
YBL076C,-1054.1,-1060.2,-1054.17,-1054.17,-1053.57,-1053.4,-1055.82,-1053.57,-1058.9,-1058.43,-1058.43,-1063.31,-1054.95,-1060.12,-1058.9,-1053.57,-1053.57,-1053.57,-1054.13,-1054.13,-1053.57,-1054.8
