,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YAL001C,-99794.25806451614,-99659.25806451614,-100182.04047619048,-100342.04047619048,-99250.38138528139,-100342.04047619048,-100342.04047619048,-99250.38138528139,-99357.25806451614,-98207.54675763722,-98207.54675763722,-100002.25806451614,-100270.04047619048,-99598.25806451614,-100422.38888888889,-99250.38138528139,-99250.38138528139,-99250.38138528139,-100015.25806451614,-100015.25806451614,-99250.38138528139,-99700.04047619048
YAL003W,-19249.738492063494,-19561.901151444185,-19249.738492063494,-19249.738492063494,-19249.738492063494,-19249.738492063494,-19249.738492063494,-19249.738492063494,-19379.102380952383,-19413.738492063494,-19305.738492063494,-19249.738492063494,-19249.738492063494,-19249.738492063494,-19335.161111111112,-19249.738492063494,-19249.738492063494,-19249.738492063494,-19249.738492063494,-19249.738492063494,-19413.738492063494,-19249.738492063494
YAL005C,-63772.9523931624,-63287.9523931624,-63046.33452380952,-63264.33452380952,-62681.9523931624,-63264.33452380952,-63619.44355742297,-62931.33452380952,-63664.9523931624,-63667.4523931624,-63667.4523931624,-62966.9523931624,-62611.40111111112,-63396.90111111112,-63484.9523931624,-63029.33452380952,-62441.477380952376,-62866.33452380952,-62987.60119047619,-62987.60119047619,-62632.9523931624,-63166.33452380952
YAL007C,-17227.38870967742,-17227.38870967742,-17227.38870967742,-17227.38870967742,-17227.38870967742,-17227.38870967742,-17227.38870967742,-17227.38870967742,-17227.38870967742,-17300.488709677422,-17300.488709677422,-17217.38870967742,-17227.38870967742,-17172.92189542484,-17266.38870967742,-17227.38870967742,-17227.38870967742,-17227.38870967742,-17227.38870967742,-17227.38870967742,-17227.38870967742,-17227.38870967742
YAL012W,-37190.359018759016,-37484.359018759016,-37556.359018759016,-37556.359018759016,-37552.99371263657,-37863.83939393939,-37552.99371263657,-37552.99371263657,-38052.90782828283,-38363.827614544636,-38363.827614544636,-38649.96666666667,-37484.359018759016,-38515.7905775076,-37970.96666666667,-37552.99371263657,-37552.99371263657,-37552.99371263657,-37913.96666666667,-37913.96666666667,-37552.99371263657,-37556.359018759016
YAL021C,-77905.4606804932,-75493.90281124799,-77347.4606804932,-77347.4606804932,-74426.4202548888,-77388.94785998037,-74426.4202548888,-74426.4202548888,-74975.39569139673,-75845.93681607165,-75845.93681607165,-76609.47149517052,-77857.35098203561,-75746.529370314,-75699.68386076191,-74426.4202548888,-77322.4606804932,-74426.4202548888,-76609.47149517052,-76609.47149517052,-74426.4202548888,-75249.95421582379
YAL023C,-76968.59348370928,-77326.40833333334,-77395.1761904762,-77395.1761904762,-77285.1761904762,-77395.1761904762,-77449.1761904762,-77285.1761904762,-76381.1761904762,-77058.40833333334,-77058.40833333334,-76850.1761904762,-77290.1761904762,-76598.59348370928,-76907.1761904762,-77285.1761904762,-76950.59348370928,-77285.1761904762,-76923.1761904762,-76923.1761904762,-77285.1761904762,-76947.59348370928
YAL029C,-123315.72222222222,-123124.51538461538,-123371.72222222222,-123224.72222222222,-123468.72222222222,-123315.72222222222,-123315.72222222222,-123468.72222222222,-122877.42200328407,-122756.53703703704,-122756.53703703704,-123151.53703703704,-123125.13809523809,-123508.13809523809,-123648.53703703704,-123468.72222222222,-123371.72222222222,-123468.72222222222,-122734.13809523809,-122734.13809523809,-123468.72222222222,-123643.72222222222
YAL034C,-32540.539285714287,-32571.67261904762,-32540.539285714287,-32540.539285714287,-32540.539285714287,-33004.352547452545,-32540.539285714287,-32540.539285714287,-32255.19548872181,-31626.27347781217,-31626.27347781217,-31928.762155388475,-32540.539285714287,-31497.274322660105,-31019.174322660107,-32540.539285714287,-32540.539285714287,-32540.539285714287,-31837.862155388473,-31837.862155388473,-32540.539285714287,-32540.539285714287
YAL035W,-83816.17066563467,-83836.17066563467,-84232.17066563467,-84232.17066563467,-84232.17066563467,-86136.80196078432,-84232.17066563467,-84232.17066563467,-86481.38243819265,-85588.5,-85332.5,-84895.5,-84460.17066563467,-85829.38243819265,-85276.11904761905,-84232.17066563467,-84220.17066563467,-84232.17066563467,-85784.38243819265,-85913.38243819265,-84232.17066563467,-85586.8366013072
YAL036C,-37567.8125,-37567.8125,-37567.8125,-37613.09090909091,-37567.8125,-37840.8125,-37567.8125,-37567.8125,-37911.09090909091,-38014.09090909091,-38014.09090909091,-38453.09090909091,-37671.35511856565,-38099.09090909091,-37390.50937183385,-37567.8125,-37567.8125,-37567.8125,-38008.09090909091,-38008.09090909091,-37567.8125,-37567.8125
YAL038W,-49718.86666666666,-49718.86666666666,-49718.86666666666,-49767.86666666666,-49718.86666666666,-49718.86666666666,-49718.86666666666,-49718.86666666666,-49856.86666666666,-49744.86666666666,-49744.86666666666,-50286.86666666666,-49856.86666666666,-49527.86666666666,-49607.86666666666,-49718.86666666666,-49718.86666666666,-49718.86666666666,-49943.86666666666,-49943.86666666666,-49718.86666666666,-49718.86666666666
YAL039C,-30108.52312599681,-29448.14091680815,-29448.14091680815,-29448.14091680815,-28867.327702702703,-29448.14091680815,-29390.14091680815,-28867.327702702703,-30016.202702702703,-29275.232392575643,-29275.232392575643,-29204.327702702703,-29321.52312599681,-30043.232392575643,-29683.383838383837,-28867.327702702703,-28867.327702702703,-28867.327702702703,-30515.947368421053,-30515.947368421053,-28867.327702702703,-29448.14091680815
YAL049C,-23188.45161290323,-23228.45161290323,-23450.35483870968,-23450.35483870968,-23450.35483870968,-23451.35483870968,-23451.35483870968,-23450.35483870968,-23228.45161290323,-22718.944902548727,-22718.944902548727,-23128.45161290323,-23328.647058823528,-23188.45161290323,-23057.45161290323,-23450.35483870968,-23450.35483870968,-23450.35483870968,-22849.944902548727,-22849.944902548727,-23450.35483870968,-23007.833333333336
YAL053W,-71761.7361771206,-72582.6870974235,-71099.61106894369,-71008.869246646,-71099.61106894369,-71862.11363636363,-71242.71933739011,-71099.61106894369,-71099.61106894369,-72371.37917617807,-72371.37917617807,-72598.12709742351,-72846.6907738941,-72314.0626538337,-71020.07660455487,-71099.61106894369,-71099.61106894369,-71099.61106894369,-72482.6870974235,-72482.6870974235,-71099.61106894369,-71595.92733303388
YAL060W,-38938.91434398934,-38840.73097627012,-38938.91434398934,-38735.091611091615,-38938.91434398934,-38938.91434398934,-38938.91434398934,-38938.91434398934,-39485.24837662338,-39950.331019364276,-39950.331019364276,-40031.02474916389,-41026.376190476185,-41087.4,-40131.18828192742,-38938.91434398934,-38938.91434398934,-38938.91434398934,-40469.24837662338,-40452.24837662338,-38929.279820179814,-39547.91434398934
YAR002C-A,-20221.533333333333,-20656.533333333333,-19812.0,-20172.444444444445,-20172.444444444445,-20172.444444444445,-20172.444444444445,-20172.444444444445,-20656.533333333333,-20221.533333333333,-20221.533333333333,-20656.533333333333,-20248.533333333333,-20786.533333333333,-20213.100000000002,-20172.444444444445,-20172.444444444445,-20172.444444444445,-20571.533333333333,-20571.533333333333,-20172.444444444445,-20248.533333333333
YAR007C,-54161.8090909091,-53381.13025252526,-53356.94736842105,-53020.94736842105,-53265.94736842105,-52970.94736842105,-53265.94736842105,-53265.94736842105,-53361.13025252526,-52711.5,-52711.5,-53880.80909090909,-52970.94736842105,-53458.13025252526,-53956.8090909091,-53265.94736842105,-53265.94736842105,-53265.94736842105,-53629.8090909091,-53629.8090909091,-53265.94736842105,-53207.957142857136
YAR008W,-23666.724731182796,-21759.727272727272,-22248.977272727272,-22248.977272727272,-22248.977272727272,-22248.977272727272,-22248.977272727272,-22248.977272727272,-21759.727272727272,-21488.727272727272,-21488.727272727272,-22319.727272727272,-22559.953463203463,-21700.727272727272,-24050.724731182796,-22248.977272727272,-22248.977272727272,-22248.977272727272,-21759.727272727272,-21759.727272727272,-22248.977272727272,-21759.727272727272
YAR015W,-28505.8894993895,-28138.8894993895,-28891.15103785104,-28891.15103785104,-28891.15103785104,-28891.15103785104,-28890.928815628817,-28891.15103785104,-28138.8894993895,-27995.6253968254,-27995.6253968254,-28445.8894993895,-28891.15103785104,-28138.8894993895,-28573.021739130436,-28891.15103785104,-28891.15103785104,-28891.15103785104,-28418.8894993895,-28418.8894993895,-28891.15103785104,-28891.15103785104
YAR018C,-34857.81125541125,-35336.41428571429,-35039.41428571429,-35206.41428571429,-35206.41428571429,-35630.95274725275,-35206.41428571429,-35206.41428571429,-35207.81125541125,-35101.24761904762,-35101.24761904762,-35267.41428571429,-35021.81125541125,-35086.05888278389,-34857.81125541125,-35206.41428571429,-35206.41428571429,-35206.41428571429,-35392.41428571429,-35392.41428571429,-35206.41428571429,-35206.41428571429
YAR042W,-104898.54201680672,-105764.5,-105624.5,-105703.5,-105243.1875,-105459.5,-105468.1875,-105478.5,-104041.1875,-105888.88235294117,-105888.88235294117,-106363.03233082707,-104416.11764705883,-105971.93023255814,-105592.5,-105478.5,-105774.5,-105774.5,-105746.03233082707,-105746.03233082707,-105243.1875,-105721.5
YBL002W,-9897.864145658263,-9762.864145658263,-9897.864145658263,-9897.864145658263,-9897.864145658263,-9897.864145658263,-9897.864145658263,-9897.864145658263,-9762.864145658263,-9762.864145658263,-9762.864145658263,-9762.864145658263,-9762.864145658263,-9762.864145658263,-9762.864145658263,-9897.864145658263,-9897.864145658263,-9897.864145658263,-9762.864145658263,-9762.864145658263,-9897.864145658263,-9897.864145658263
YBL004W,-207924.37429971987,-207460.8227845684,-207726.47429971988,-207643.47429971988,-207671.47429971988,-207822.47429971988,-207726.47429971988,-207671.47429971988,-208471.47429971988,-208088.47429971988,-208088.47429971988,-207587.47429971988,-207548.8227845684,-207658.8227845684,-208471.47429971988,-207671.47429971988,-207752.47429971988,-207671.47429971988,-208388.47429971988,-208388.47429971988,-207671.47429971988,-207795.47429971988
YBL015W,-57395.50505050505,-58038.441558441555,-57395.50505050505,-57395.50505050505,-57395.50505050505,-57395.50505050505,-57395.50505050505,-57395.50505050505,-57751.441558441555,-57647.441558441555,-57647.441558441555,-57573.441558441555,-57395.50505050505,-58100.441558441555,-57751.441558441555,-57395.50505050505,-57395.50505050505,-57395.50505050505,-57836.75547785548,-57836.75547785548,-57395.50505050505,-57690.75547785548
YBL016W,-32375.439814814818,-31446.762477025895,-32168.15972222222,-32375.439814814818,-32375.439814814818,-32168.15972222222,-32375.439814814818,-32375.439814814818,-31757.7374770259,-32386.358968253968,-32386.358968253968,-31484.850035161744,-32375.439814814818,-31662.762477025895,-31757.7374770259,-32375.439814814818,-32168.15972222222,-32375.439814814818,-32543.358968253968,-32543.358968253968,-32375.439814814818,-31560.412911808507
YBL017C,-143708.3683982684,-144376.24740521624,-143413.7683982684,-143739.7683982684,-144687.2511939673,-144163.7683982684,-144178.7683982684,-144512.7683982684,-142142.4697426727,-143871.27659079272,-143871.27659079272,-144252.58872097224,-144276.36839826842,-144122.08618287693,-142142.4697426727,-144687.2511939673,-144098.7683982684,-144687.2511939673,-143928.24789915964,-143928.24789915964,-144375.7683982684,-142172.44236458957
YBL020W,-49069.86056899495,-49860.80671571402,-49001.86056899495,-48823.86056899495,-49568.77168010606,-49069.86056899495,-48823.86056899495,-49568.77168010606,-49794.104365079365,-49812.851388888885,-49812.851388888885,-48964.44206349205,-49080.971428571414,-49261.884493491794,-49794.104365079365,-49568.77168010606,-49069.86056899495,-49568.77168010606,-48964.44206349205,-48964.44206349205,-49568.77168010606,-49016.884493491794
YBL022C,-99350.95652173914,-99735.95652173914,-99083.95652173914,-99083.95652173914,-99095.95652173914,-99083.95652173914,-99134.95652173914,-99095.95652173914,-98966.24107142858,-98756.24107142858,-98756.24107142858,-98660.24107142858,-98753.95652173914,-99858.95652173914,-98966.24107142858,-99095.95652173914,-99083.95652173914,-99095.95652173914,-98660.24107142858,-98660.24107142858,-99095.95652173914,-98931.95652173914
YBL024W,-60764.91616161616,-60575.77867965368,-60159.91616161616,-61118.91616161616,-60795.91616161616,-61348.916161616165,-61118.91616161616,-60795.91616161616,-60553.48214285714,-60876.90846810422,-60876.90846810422,-61121.88741134752,-60556.48214285714,-60414.77867965368,-60553.48214285714,-60795.91616161616,-61160.91616161616,-60795.91616161616,-60660.731060606064,-60660.731060606064,-60795.91616161616,-60513.48214285714
YBL026W,-7331.987837837837,-7331.987837837837,-7331.987837837837,-7331.987837837837,-7331.987837837837,-7331.987837837837,-7331.987837837837,-7331.987837837837,-7207.370634920634,-7155.05,-7155.05,-7331.987837837837,-7155.05,-7331.987837837837,-7207.370634920634,-7331.987837837837,-7331.987837837837,-7331.987837837837,-7331.987837837837,-7331.987837837837,-7331.987837837837,-7331.987837837837
YBL030C,-29332.25045045045,-29760.4,-29332.25045045045,-29172.25045045045,-29332.25045045045,-29679.407509157507,-29332.25045045045,-29332.25045045045,-29525.180952380953,-29758.28148148148,-29758.28148148148,-29847.28148148148,-29758.28148148148,-29406.28148148148,-29525.180952380953,-29332.25045045045,-29332.25045045045,-29332.25045045045,-29758.28148148148,-29758.28148148148,-29332.25045045045,-28968.28148148148
YBL032W,-36610.60728291317,-38294.07440476191,-33640.9317016317,-33640.9317016317,-33640.9317016317,-33640.9317016317,-33640.9317016317,-33640.9317016317,-38421.07440476191,-36033.953338328334,-36033.953338328334,-34548.32400932401,-38533.07440476191,-35822.04934820082,-38421.07440476191,-33640.9317016317,-33640.9317016317,-33640.9317016317,-34548.32400932401,-34548.32400932401,-33640.9317016317,-33640.9317016317
YBL039C,-55734.57142857143,-56136.47783251232,-56136.47783251232,-56136.47783251232,-56136.47783251232,-56216.47783251232,-56136.47783251232,-56136.47783251232,-56269.947962382445,-55839.08294930876,-55839.08294930876,-55734.57142857143,-56403.47783251232,-55673.08294930876,-56269.947962382445,-56136.47783251232,-55934.47783251232,-56136.47783251232,-56893.88175382354,-56893.88175382354,-56136.47783251232,-56532.495689655174
YBL040C,-18399.341269841272,-18399.341269841272,-18399.341269841272,-18399.341269841272,-18399.341269841272,-18399.341269841272,-18399.341269841272,-18399.341269841272,-18375.071428571428,-18310.341269841272,-18310.341269841272,-18375.341269841272,-18399.341269841272,-18400.341269841272,-18375.071428571428,-18399.341269841272,-18399.341269841272,-18399.341269841272,-18624.341269841272,-18624.341269841272,-18399.341269841272,-18400.341269841272
YBL041W,-21559.40476190476,-21559.40476190476,-21559.40476190476,-21559.40476190476,-20993.612698412697,-21559.40476190476,-21559.40476190476,-20993.612698412697,-21559.40476190476,-21941.456140350878,-21941.456140350878,-21941.456140350878,-21941.456140350878,-21986.456140350878,-21559.40476190476,-20993.612698412697,-21559.40476190476,-20993.612698412697,-21682.25238095238,-21682.25238095238,-20993.612698412697,-21676.90476190476
YBL045C,-44092.036888111885,-44092.036888111885,-44066.036888111885,-44066.036888111885,-44066.036888111885,-44092.036888111885,-44092.036888111885,-44066.036888111885,-44037.036888111885,-43963.03688811189,-43963.03688811189,-43971.38916083916,-44130.88528085735,-44043.036888111885,-44037.036888111885,-44066.036888111885,-44066.036888111885,-44066.036888111885,-43896.036888111885,-43896.036888111885,-44066.036888111885,-44082.036888111885
YBL047C,-114090.79314851815,-113684.79314851815,-114108.79314851815,-113798.20375457878,-113449.15505328005,-113187.26208089296,-114258.56081769106,-113449.15505328005,-113952.01273448771,-114073.79314851815,-113731.79314851815,-113707.2751527884,-115005.19529790385,-114286.99009103641,-113952.01273448771,-113449.15505328005,-115217.25735930736,-113449.15505328005,-113496.4632783883,-113496.4632783883,-113449.15505328005,-113322.04145217528
YBL050W,-28180.469594594593,-28180.469594594593,-28180.469594594593,-28180.469594594593,-28180.469594594593,-28180.469594594593,-28180.469594594593,-28180.469594594593,-27892.469594594593,-28226.15420997921,-28226.15420997921,-27954.41346153846,-28131.15420997921,-28273.469594594593,-27892.469594594593,-28180.469594594593,-28180.469594594593,-28180.469594594593,-28093.41346153846,-28093.41346153846,-28180.469594594593,-28180.469594594593
YBL057C,-18486.54705882353,-18214.7,-18214.7,-18214.7,-18214.7,-18214.7,-18214.7,-18214.7,-18535.7,-18172.7,-18172.7,-18091.7,-18374.7,-18374.7,-18535.7,-18214.7,-18214.7,-18214.7,-18374.7,-18374.7,-18214.7,-18214.7
YBL064C,-22866.8045112782,-22929.8045112782,-22929.8045112782,-22618.133766233765,-22929.8045112782,-22929.8045112782,-22929.8045112782,-22929.8045112782,-22724.214285714286,-22117.546568627455,-22117.546568627455,-22830.8045112782,-22228.54656862745,-23273.428030303032,-22724.214285714286,-22929.8045112782,-22929.8045112782,-22929.8045112782,-22228.54656862745,-22228.54656862745,-22929.8045112782,-22963.8045112782
YBL075C,-60024.556166056165,-59948.61172161173,-60585.39743589744,-61105.62669677067,-61121.62669677067,-60277.945054945056,-61121.62669677067,-61121.62669677067,-59461.61172161173,-59690.61172161173,-59690.61172161173,-60105.99050949051,-59876.99050949051,-60517.99050949051,-59461.61172161173,-61121.62669677067,-61121.62669677067,-61121.62669677067,-60228.50854700855,-60228.50854700855,-61121.62669677067,-60043.725689038845
YBL076C,-97518.37545787546,-97320.85822510823,-96912.85822510823,-96912.85822510823,-96941.85822510823,-96796.85822510823,-97127.85822510823,-96941.85822510823,-97200.85822510823,-97179.75822510822,-97179.75822510822,-97794.15822510823,-96808.85822510823,-97328.85822510823,-97200.85822510823,-96941.85822510823,-96941.85822510823,-96941.85822510823,-96631.85822510823,-96631.85822510823,-96941.85822510823,-96766.85822510823
YBL078C,-9261.100722597814,-9142.231025628114,-9261.100722597814,-9261.100722597814,-9261.100722597814,-9261.100722597814,-9261.100722597814,-9261.100722597814,-9156.119844044842,-9261.100722597814,-9261.100722597814,-9261.100722597814,-9447.76738926448,-9261.100722597814,-9156.119844044842,-9261.100722597814,-9261.100722597814,-9261.100722597814,-9298.600722597814,-9298.600722597814,-9261.100722597814,-9261.100722597814
YBL079W,-122352.93636363637,-122356.93636363637,-121740.60338345864,-121933.33035714286,-121911.33035714286,-121979.33035714286,-121777.33035714286,-121911.33035714286,-122765.58464762715,-123841.84313725491,-123841.84313725491,-123456.84313725491,-123601.84313725492,-120844.5766178266,-122765.58464762715,-121911.33035714286,-121911.33035714286,-121911.33035714286,-123040.03846153847,-123040.03846153847,-121911.33035714286,-120999.69347826084
YBL091C,-37437.97801544861,-37807.97801544861,-37792.97801544861,-37792.97801544861,-37792.97801544861,-37792.97801544861,-37792.97801544861,-37792.97801544861,-37653.97801544861,-37674.97801544861,-37674.97801544861,-37635.97801544861,-37807.97801544861,-37807.97801544861,-37792.97801544861,-37792.97801544861,-37792.97801544861,-37792.97801544861,-37642.97801544861,-37642.97801544861,-37792.97801544861,-37984.97801544861
YBL092W,-10216.852145515302,-10590.040849673202,-10590.040849673202,-10590.040849673202,-10590.040849673202,-10590.040849673202,-10590.040849673202,-10590.040849673202,-10590.040849673202,-10590.040849673202,-10590.040849673202,-10590.040849673202,-10216.852145515302,-10204.809661855172,-10590.040849673202,-10590.040849673202,-10590.040849673202,-10590.040849673202,-10590.040849673202,-10590.040849673202,-10590.040849673202,-10590.040849673202
YBL098W,-40060.360256410255,-40477.91610647417,-40060.360256410255,-40321.360256410255,-40060.360256410255,-40060.360256410255,-40060.360256410255,-40060.360256410255,-40247.360256410255,-40470.64714452215,-40470.64714452215,-40947.23484848485,-40522.64714452215,-40522.64714452215,-40060.360256410255,-40060.360256410255,-40060.360256410255,-40060.360256410255,-40522.64714452215,-40522.64714452215,-40060.360256410255,-40142.91610647417
YBL099W,-54635.257184628244,-54162.257184628244,-54632.257184628244,-54763.257184628244,-54587.757184628244,-54587.757184628244,-54632.257184628244,-54587.757184628244,-54590.497208538596,-53879.71029818136,-53879.71029818136,-54161.757184628244,-54161.757184628244,-53910.71029818136,-54587.757184628244,-54632.257184628244,-54635.257184628244,-54587.757184628244,-54020.71029818136,-54020.71029818136,-54632.257184628244,-54635.257184628244
YBL102W,-20884.74743553548,-21404.2,-21603.005672268904,-21666.005672268904,-21603.005672268904,-21603.005672268904,-21603.005672268904,-21603.005672268904,-21071.877777777776,-21859.2,-21859.2,-20552.840381804894,-21573.180672268903,-21404.2,-21603.005672268904,-21603.005672268904,-21666.005672268904,-21603.005672268904,-21719.2,-21719.2,-21603.005672268904,-21284.74743553548
YBL106C,-89255.9512195122,-90862.95652173914,-89425.95652173914,-89140.95652173914,-89399.0,-89425.95652173914,-89425.95652173914,-89399.0,-90489.95652173914,-89356.95652173914,-89356.95652173914,-90439.97272727272,-88278.94047619049,-90895.92105263157,-89425.95652173914,-89399.0,-89172.95652173914,-89399.0,-89749.24761904762,-89749.24761904762,-89399.0,-89773.95652173914
YBR003W,-40509.891587944214,-41575.392533936654,-40509.891587944214,-40509.891587944214,-40509.891587944214,-40509.891587944214,-40509.891587944214,-40509.891587944214,-41522.666666666664,-40688.891587944214,-40688.891587944214,-41004.891587944214,-40329.47646129961,-41474.3266025641,-41522.666666666664,-40509.891587944214,-40509.891587944214,-40509.891587944214,-40987.8021978022,-40987.8021978022,-40509.891587944214,-40616.891587944214
YBR011C,-26093.973646723643,-26117.473646723643,-26117.473646723643,-26117.473646723643,-26117.473646723643,-26093.973646723643,-26117.473646723643,-26117.473646723643,-26239.473646723643,-26239.473646723643,-26239.473646723643,-26219.473646723643,-25801.884615384613,-26690.473646723643,-26239.473646723643,-26117.473646723643,-26093.973646723643,-26117.473646723643,-26239.473646723643,-26239.473646723643,-26117.473646723643,-25423.520988420176
YBR015C,-55674.090579710144,-55674.090579710144,-55642.090579710144,-55642.090579710144,-55484.090579710144,-55642.090579710144,-55642.090579710144,-55484.090579710144,-53765.66416916416,-54150.78974358975,-54150.78974358975,-54497.201831501836,-54486.58710712121,-54530.50265965918,-53765.66416916416,-55484.090579710144,-55642.090579710144,-55484.090579710144,-53646.307026307026,-53646.307026307026,-55484.090579710144,-54326.13611111111
YBR024W,-26014.113888888885,-26014.113888888885,-26014.113888888885,-26014.113888888885,-26014.113888888885,-26014.113888888885,-26014.113888888885,-26014.113888888885,-26078.578292711183,-26985.25678918032,-26985.25678918032,-26185.14157994138,-26402.190122513653,-27045.07592592592,-26078.578292711183,-26014.113888888885,-26014.113888888885,-26014.113888888885,-26391.190122513653,-26391.190122513653,-26014.113888888885,-26194.113888888885
YBR025C,-33924.00190394998,-33924.00190394998,-33924.00190394998,-33924.00190394998,-33924.00190394998,-33924.00190394998,-33924.00190394998,-33924.00190394998,-34927.72619047619,-34591.50020202021,-34591.50020202021,-34468.111603553065,-34783.49873574455,-34572.49873574455,-34927.72619047619,-33924.00190394998,-33924.00190394998,-33924.00190394998,-34749.49873574455,-34749.49873574455,-33924.00190394998,-33924.00190394998
YBR029C,-37179.70871415337,-37370.70871415337,-37299.70871415337,-37370.70871415337,-37370.70871415337,-37370.70871415337,-37100.70871415337,-37370.70871415337,-37413.70871415337,-37102.70871415337,-37102.70871415337,-37094.70871415337,-36967.70871415337,-37179.70871415337,-37413.70871415337,-37370.70871415337,-37370.70871415337,-37370.70871415337,-37261.2334350465,-37261.2334350465,-37370.70871415337,-37321.1867284198
YBR037C,-29509.8,-30357.8,-29775.8,-29775.8,-29775.8,-29775.8,-29775.8,-29775.8,-29914.8,-29559.8,-29559.8,-29914.8,-29756.904761904763,-29555.8,-29914.8,-29775.8,-29775.8,-29775.8,-29696.8,-29696.8,-29775.8,-30008.8
YBR039W,-26038.242857142857,-26270.375,-26270.375,-26270.375,-26762.680462417306,-26270.375,-26270.375,-26270.375,-27075.1518588137,-27005.944444444445,-27005.944444444445,-26028.242857142857,-26092.242857142857,-26082.242857142857,-27075.1518588137,-26762.680462417306,-26330.375,-26762.680462417306,-26092.242857142857,-26092.242857142857,-26762.680462417306,-26064.242857142857
YBR041W,-59646.53524403525,-59288.689906584645,-58990.689906584645,-59294.689906584645,-59785.23673740053,-58990.689906584645,-58990.689906584645,-59785.23673740053,-59524.53524403525,-59209.37164502164,-59209.37164502164,-58114.80714285714,-59327.928032751566,-59512.53524403525,-59524.53524403525,-59785.23673740053,-59294.689906584645,-59785.23673740053,-59773.77291053721,-59773.77291053721,-59785.23673740053,-59521.53524403525
YBR046C,-28279.37254901961,-27782.113883937418,-27782.113883937418,-27782.113883937418,-27782.113883937418,-27688.204793028326,-27782.113883937418,-27782.113883937418,-27999.68864097363,-28215.334347532116,-28215.334347532116,-28581.416666666664,-27884.491596638654,-28328.20588235294,-27999.68864097363,-27782.113883937418,-28140.113883937418,-27782.113883937418,-27964.20588235294,-27964.20588235294,-27782.113883937418,-27866.63853204117
YBR052C,-19515.313636363633,-20279.333333333332,-20279.333333333332,-20279.333333333332,-20279.333333333332,-20279.333333333332,-20279.333333333332,-20279.333333333332,-19436.168398268397,-19796.313636363633,-19796.313636363633,-19486.313636363633,-19455.268398268396,-19534.268398268396,-19436.168398268397,-20279.333333333332,-20279.333333333332,-20279.333333333332,-19534.268398268396,-19534.268398268396,-20279.333333333332,-19534.268398268396
YBR054W,-31804.781724657907,-30393.705778340434,-30210.26032379498,-30393.705778340434,-30393.705778340434,-30393.705778340434,-30393.705778340434,-30393.705778340434,-30960.513814045422,-30459.259197143852,-30459.259197143852,-31459.218944630913,-30359.43451653207,-31823.781724657907,-31751.211458972968,-30393.705778340434,-30393.705778340434,-30393.705778340434,-31804.781724657907,-31804.781724657907,-30393.705778340434,-30905.097026054074
YBR059C,-94678.6,-94301.1,-93804.1,-94457.91910421214,-95009.98988095239,-94301.1,-94301.1,-95009.98988095239,-94568.2755952381,-94227.2755952381,-94227.2755952381,-94822.6,-94852.6,-94565.6,-94568.2755952381,-95009.98988095239,-95009.98988095239,-94220.1,-94435.70000000001,-94435.70000000001,-95009.98988095239,-93712.1
YBR072W,-20711.06099865047,-20153.552143728306,-20599.48205128205,-20563.62490842491,-20599.48205128205,-20599.48205128205,-20752.48205128205,-20599.48205128205,-20324.06567982456,-20549.47192982456,-20549.47192982456,-20645.555263157894,-20549.47192982456,-20217.966666666667,-20324.06567982456,-20599.48205128205,-20599.48205128205,-20599.48205128205,-20736.09393939394,-20736.09393939394,-20599.48205128205,-20342.06099865047
YBR078W,-37879.20119047619,-37563.20119047619,-36775.3,-36775.3,-37264.28571428571,-37264.28571428571,-37264.28571428571,-37264.28571428571,-37598.20119047619,-37604.20119047619,-37604.20119047619,-38012.20119047619,-37651.20119047619,-37879.20119047619,-37264.28571428571,-37264.28571428571,-36775.3,-37264.28571428571,-37591.20119047619,-37591.20119047619,-37264.28571428571,-36626.3
YBR079C,-80173.04786324786,-82290.84285714285,-82132.84285714285,-82356.84285714285,-82019.84285714285,-82214.84285714285,-82214.84285714285,-82019.84285714285,-82623.84285714285,-82585.84285714285,-82585.84285714285,-82548.84285714285,-82967.84285714285,-81646.84285714285,-82214.84285714285,-82019.84285714285,-82214.84285714285,-82019.84285714285,-82360.84285714285,-82360.84285714285,-82019.84285714285,-80725.16666666667
YBR080C,-65383.56262039847,-64987.18456959706,-65667.09080298786,-65667.09080298786,-66498.26984126985,-65667.09080298786,-65667.09080298786,-66498.26984126985,-64988.14867909867,-65051.75256410257,-65051.75256410257,-64988.14867909867,-65667.80372405372,-65264.01211506547,-65667.09080298786,-66498.26984126985,-65667.09080298786,-66498.26984126985,-66354.09080298786,-66354.09080298786,-66498.26984126985,-65691.09080298786
YBR082C,-9005.530038510911,-10158.544444444444,-9005.530038510911,-9119.856354300384,-9061.897289972898,-9005.530038510911,-9005.530038510911,-9061.897289972898,-10158.544444444444,-10158.544444444444,-10158.544444444444,-10158.544444444444,-10158.544444444444,-10094.544444444444,-9005.530038510911,-9061.897289972898,-9119.856354300384,-9061.897289972898,-10158.544444444444,-10158.544444444444,-9061.897289972898,-9005.530038510911
